Source,Target,Weight,Type
58,61,0.1035,Undirected
58,62,0.1021,Undirected
58,93,0.1022,Undirected
58,94,0.1223,Undirected
58,119,0.1443,Undirected
58,120,0.1352,Undirected
58,121,0.1374,Undirected
58,122,0.128,Undirected
58,123,0.1329,Undirected
58,124,0.135,Undirected
58,285,0.2272,Undirected
58,288,0.133,Undirected
58,289,0.1133,Undirected
58,295,0.1124,Undirected
58,410,0.1952,Undirected
58,448,0.1022,Undirected
58,449,0.1241,Undirected
58,536,0.1695,Undirected
58,602,0.2512,Undirected
58,603,0.2155,Undirected
58,615,0.2276,Undirected
58,626,0.1218,Undirected
59,61,0.1035,Undirected
59,62,0.1021,Undirected
59,93,0.1022,Undirected
59,94,0.1223,Undirected
59,119,0.1443,Undirected
59,120,0.1352,Undirected
59,121,0.1374,Undirected
59,122,0.128,Undirected
59,123,0.1329,Undirected
59,124,0.135,Undirected
59,285,0.2272,Undirected
59,288,0.133,Undirected
59,289,0.1133,Undirected
59,295,0.1124,Undirected
59,410,0.1952,Undirected
59,448,0.1022,Undirected
59,449,0.1241,Undirected
59,536,0.1695,Undirected
59,602,0.2512,Undirected
59,603,0.2155,Undirected
59,615,0.2276,Undirected
59,626,0.1218,Undirected
60,61,0.4647,Undirected
60,62,0.4217,Undirected
60,65,0.1139,Undirected
60,68,0.1224,Undirected
60,85,0.1288,Undirected
60,86,0.1647,Undirected
60,94,0.1265,Undirected
60,100,0.1511,Undirected
60,101,0.1492,Undirected
60,102,0.1527,Undirected
60,103,0.1746,Undirected
60,104,0.1922,Undirected
60,105,0.279,Undirected
60,106,0.2977,Undirected
60,113,0.1385,Undirected
60,114,0.1548,Undirected
60,124,0.1017,Undirected
60,137,0.1998,Undirected
60,138,0.1876,Undirected
60,142,0.474,Undirected
60,160,0.2121,Undirected
60,177,0.12,Undirected
60,178,0.1211,Undirected
60,181,0.1116,Undirected
60,184,0.1752,Undirected
60,193,0.1232,Undirected
60,200,0.4438,Undirected
60,201,0.4824,Undirected
60,214,0.3135,Undirected
60,215,0.3471,Undirected
60,216,0.2843,Undirected
60,217,0.2843,Undirected
60,218,0.3959,Undirected
60,259,0.173,Undirected
60,280,0.2589,Undirected
60,282,0.1182,Undirected
60,288,0.1755,Undirected
60,289,0.1328,Undirected
60,295,0.143,Undirected
60,314,0.3185,Undirected
60,315,0.3773,Undirected
60,364,0.2314,Undirected
60,383,0.3643,Undirected
60,411,0.3731,Undirected
60,412,0.3716,Undirected
60,416,0.2436,Undirected
60,417,0.2212,Undirected
60,438,0.1021,Undirected
60,439,0.106,Undirected
60,449,0.1284,Undirected
60,456,0.1426,Undirected
60,457,0.1408,Undirected
60,458,0.1433,Undirected
60,459,0.1416,Undirected
60,460,0.1446,Undirected
60,461,0.1453,Undirected
60,463,0.2974,Undirected
60,464,0.2822,Undirected
60,471,0.1375,Undirected
60,472,0.1548,Undirected
60,507,0.2424,Undirected
60,508,0.2405,Undirected
60,509,0.3259,Undirected
60,510,0.2416,Undirected
60,511,0.28,Undirected
60,512,0.2154,Undirected
60,513,0.228,Undirected
60,517,0.107,Undirected
60,518,0.1086,Undirected
60,522,0.1552,Undirected
60,531,0.1216,Undirected
60,532,0.4982,Undirected
60,533,0.2597,Undirected
60,534,0.5137,Undirected
60,536,0.1156,Undirected
60,549,0.3002,Undirected
60,550,0.3002,Undirected
60,551,0.4009,Undirected
60,552,0.4009,Undirected
60,567,0.1067,Undirected
